x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-2.40875,1144336.435252339,703637.4990886224,96.8,96.64061708601781,13370419.345341975,13309719.55384023,5.299513114714027,30.395714142267938,30.339744613090932,1023.157148375381,5.593859504455117e-06,0.010854836199710451,62.14497375503541,10111780.415007066,0.06073844458176561
-2.4085,1144336.435252339,703637.5467860909,96.8,96.6406169473574,13370414.04582886,13309714.231812768,5.2995147678528545,30.395704590790626,30.339735030491997,1023.1570255366677,5.593858689584042e-06,0.010854836157359726,62.14499338310266,10111781.88801485,0.06073847105775996
-2.4082500000000002,1144336.435252339,703637.5944835868,96.8,96.64061680869679,13370408.746314092,13309708.909783643,5.299516420993639,30.3956950393081,30.339725447887822,1023.1569026979219,5.59385787471274e-06,0.010854836115008992,62.14501301119303,10111783.361023467,0.0607384975337852
-2.408,1144336.435252339,703637.6421811114,96.8,96.64061667003598,13370403.44679767,13309703.587752834,5.299518074136385,30.395685487820312,30.33971586527834,1023.1567798591446,5.593857059841196e-06,0.01085483607265824,62.14503263930668,10111784.834032957,0.06073852400984141
-2.40775,1144336.435252339,703637.6898786639,96.8,96.64061653137495,13370398.147279596,13309698.265720338,5.299519727281095,30.395675936327255,30.339706282663553,1023.1566570203345,5.593856244969418e-06,0.010854836030307475,62.14505226744358,10111786.307043295,0.06073855048592866
-2.4075,1144336.435252339,703637.737576244,96.8,96.64061639271371,13370392.847759869,13309692.94368618,5.299521380427761,30.39566638482899,30.339696700043525,1023.1565341814927,5.593855430097409e-06,0.010854835987956701,62.14507189560363,10111787.780054484,0.060738576962046764
-2.40725,1144336.435252339,703637.7852738525,96.8,96.64061625405226,13370387.548238488,13309687.621650336,5.299523033576394,30.395656833325454,30.33968711741818,1023.1564113426189,5.593854615225159e-06,0.010854835945605911,62.14509152378697,10111789.253066534,0.0607386034381959
-2.407,1144336.435252339,703637.832971489,96.8,96.6406161153906,13370382.248715455,13309682.299612831,5.299524686726978,30.395647281816686,30.339677534787572,1023.1562885037132,5.593853800352681e-06,0.010854835903255106,62.14511115199347,10111790.726079425,0.06073862991437592
-2.40675,1144336.435252339,703637.880669154,96.8,96.64061597672874,13370376.949190767,13309676.977573626,5.299526339879534,30.395637730302663,30.33966795215167,1023.1561656647748,5.593852985479963e-06,0.010854835860904294,62.14513078022323,10111792.199093182,0.06073865639058696
-2.4065,1144336.435252339,703637.9283668465,96.8,96.64061583806665,13370371.649664428,13309671.655532753,5.299527993034047,30.395628178783383,30.33965836951047,1023.1560428258047,5.593852170607013e-06,0.010854835818553465,62.14515040847623,10111793.672107784,0.06073868286682897
-2.40625,1144336.435252339,703637.9760645676,96.8,96.64061569940436,13370366.350136435,13309666.333490178,5.299529646190525,30.395618627258845,30.33964878686398,1023.1559199868016,5.593851355733822e-06,0.010854835776202623,62.14517003675248,10111795.145123255,0.060738709343102014
-2.406,1144336.435252339,703638.0237623161,96.8,96.64061556074185,13370361.050606789,13309661.011445958,5.299531299348954,30.395609075729112,30.339639204212247,1023.1557971477675,5.593850540860401e-06,0.010854835733851768,62.14518966505185,10111796.618139565,0.06073873581940585
-2.4057500000000003,1144336.435252339,703638.071460093,96.8,96.64061542207912,13370355.75107549,13309655.689400027,5.299532952509359,30.395599524194054,30.339629621555154,1023.1556743087008,5.593849725986743e-06,0.010854835691500898,62.14520929337461,10111798.091156738,0.06073876229574084
-2.4055,1144336.435252339,703638.1191578978,96.8,96.64061528341621,13370350.451542538,13309650.367352448,5.299534605671713,30.395589972653816,30.33962003889285,1023.1555514696022,5.593848911112851e-06,0.01085483564915002,62.14522892172045,10111799.564174764,0.060738788772106644
-2.40525,1144336.435252339,703638.1668557314,96.8,96.64061514475308,13370345.152007932,13309645.045303183,5.299536258836031,30.3955804211083,30.339610456225234,1023.1554286304713,5.593848096238723e-06,0.010854835606799127,62.145248550089555,10111801.037193641,0.06073881524850345
-2.4050000000000002,1144336.435252339,703638.2145535923,96.8,96.64061500608975,13370339.852471674,13309639.72325225,5.299537912002311,30.395570869557545,30.33960087355233,1023.1553057913088,5.593847281364364e-06,0.01085483556444822,62.14526817848189,10111802.510213366,0.0607388417249312
-2.40475,1144336.435252339,703638.262251481,96.8,96.64061486742618,13370334.552933762,13309634.401199631,5.29953956517055,30.39556131800155,30.339591290874157,1023.155182952114,5.59384646648977e-06,0.0108548355220973,62.14528780689743,10111803.983233947,0.060738868201389906
-2.4045,1144336.435252339,703638.3099493983,96.8,96.64061472876242,13370329.253394196,13309629.079145318,5.299541218340755,30.395551766440285,30.339581708190668,1023.1550601128868,5.593845651614934e-06,0.01085483547974637,62.14530743533624,10111805.456255391,0.06073889467787964
-2.40425,1144336.435252339,703638.3576473435,96.8,96.64061459009842,13370323.953852978,13309623.757089347,5.299542871512914,30.395542214873807,30.339572125501928,1023.1549372736282,5.593844836739867e-06,0.01085483543739542,62.14532706379823,10111806.929277686,0.06073892115440024
-2.404,1144336.435252339,703638.4053453169,96.8,96.64061445143425,13370318.654310105,13309618.435031686,5.29954452468704,30.395532663302053,30.33956254280788,1023.1548144343367,5.593844021864564e-06,0.010854835395044464,62.14534669228347,10111808.402300835,0.06073894763095188
-2.40375,1144336.435252339,703638.4530433182,96.8,96.64061431276984,13370313.354765581,13309613.112972347,5.299546177863125,30.395523111725062,30.339552960108556,1023.1546915950127,5.593843206989026e-06,0.010854835352693493,62.14536632079192,10111809.875324838,0.0607389741075345
-2.4035,1144336.435252339,703638.5007413478,96.8,96.64061417410524,13370308.055219403,13309607.79091134,5.299547831041174,30.39551356014281,30.33954337740393,1023.1545687556575,5.593842392113255e-06,0.010854835310342509,62.14538594932363,10111811.34834969,0.06073900058414806
-2.40325,1144336.435252339,703638.5484394054,96.8,96.64061403544042,13370302.755671572,13309602.468848657,5.29954948422118,30.395504008555328,30.33953379469404,1023.1544459162708,5.593841577237249e-06,0.010854835267991511,62.14540557787852,10111812.821375396,0.06073902706079249
-2.403,1144336.435252339,703638.5961374906,96.8,96.64061389677538,13370297.456122087,13309597.146784281,5.2995511374031485,30.3954944569626,30.339524211978862,1023.1543230768503,5.593840762361005e-06,0.010854835225640501,62.14542520645665,10111814.294401964,0.06073905353746801
-2.40275,1144336.435252339,703638.6438356042,96.8,96.64061375811016,13370292.15657095,13309591.824718246,5.299552790587075,30.395484905364622,30.339514629258403,1023.1542002373992,5.5938399474845315e-06,0.010854835183289474,62.145444835057994,10111815.767429376,0.060739080014174385
-2.4025,1144336.435252339,703638.6915337461,96.8,96.6406136194447,13370286.85701816,13309586.502650509,5.299554443772968,30.395475353761377,30.339505046532636,1023.1540773979145,5.593839132607816e-06,0.010854835140938436,62.14546446368261,10111817.240457652,0.06073910649091186
-2.40225,1144336.435252339,703638.739231916,96.8,96.64061348077905,13370281.557463717,13309581.180581111,5.2995560969608215,30.395465802152902,30.339495463801605,1023.1539545583989,5.593838317730869e-06,0.010854835098587388,62.145484092330406,10111818.713486778,0.06073913296768019
-2.402,1144336.435252339,703638.7869301137,96.8,96.64061334211318,13370276.25790762,13309575.858510036,5.299557750150631,30.39545625053919,30.339485881065293,1023.1538317188508,5.593837502853688e-06,0.010854835056236325,62.14550372100141,10111820.186516754,0.06073915944447948
-2.4017500000000003,1144336.435252339,703638.8346283396,96.8,96.6406132034471,13370270.958349869,13309570.536437275,5.29955940334241,30.3954466989202,30.339476298323667,1023.1537088792707,5.59383668797627e-06,0.010854835013885249,62.145523349695715,10111821.659547588,0.060739185921309814
-2.4015,1144336.435252339,703638.8823265939,96.8,96.64061306478081,13370265.658790465,13309565.214362836,5.299561056536143,30.395437147295986,30.339466715576783,1023.1535860396581,5.593835873098616e-06,0.010854834971534161,62.145542978413175,10111823.132579278,0.06073921239817105
-2.40125,1144336.435252339,703638.9300248758,96.8,96.6406129261143,13370260.359229408,13309559.89228672,5.29956270973184,30.395427595666526,30.339457132824606,1023.1534632000137,5.593835058220729e-06,0.01085483492918306,62.145562607153884,10111824.60561182,0.060739238875063266
-2.4010000000000002,1144336.435252339,703638.9777231856,96.8,96.64061278744758,13370255.059666699,13309554.570208931,5.2995643629294955,30.395418044031825,30.339447550067153,1023.1533403603372,5.5938342433426066e-06,0.010854834886831944,62.1455822359178,10111826.078645214,0.06073926535198642
-2.40075,1144336.435252339,703639.0254215237,96.8,96.64061264878066,13370249.760102335,13309549.248129457,5.299566016129116,30.395408492391848,30.33943796730439,1023.1532175206289,5.593833428464249e-06,0.010854834844480814,62.145601864704986,10111827.551679466,0.06073929182894057
-2.4005,1144336.435252339,703639.0731198908,96.8,96.64061251011354,13370244.46053632,13309543.926048312,5.2995676693306955,30.395398940746638,30.33942838453636,1023.1530946808881,5.593832613585656e-06,0.010854834802129674,62.145621493515364,10111829.02471457,0.06073931830592567
-2.40025,1144336.435252339,703639.1208182842,96.8,96.6406123714462,13370239.16096865,13309538.60396549,5.299569322534238,30.395389389096184,30.339418801763042,1023.1529718411153,5.59383179870683e-06,0.010854834759778522,62.145641122348984,10111830.497750526,0.06073934478294174
-2.4,1144336.435252339,703639.1685167066,96.8,96.64061223277864,13370233.861399328,13309533.281881006,5.299570975739735,30.3953798374405,30.33940921898446,1023.1528490013109,5.59383098382777e-06,0.010854834717427353,62.14566075120577,10111831.970787331,0.06073937125998869
-2.39975,1144336.435252339,703639.2162151574,96.8,96.64061209411088,13370228.561828353,13309527.959794804,5.299572628947201,30.395370285779535,30.339399636200554,1023.1527261614735,5.5938301689484676e-06,0.010854834675076173,62.145680380085864,10111833.443825005,0.060739397737066735
-2.3995,1144336.435252339,703639.2639136352,96.8,96.64061195544289,13370223.262255723,13309522.637706948,5.299574282156627,30.39536073411334,30.339390053411382,1023.1526033216047,5.5938293540689376e-06,0.010854834632724979,62.14570000898915,10111834.91686352,0.06073942421417567
-2.39925,1144336.435252339,703639.3116121421,96.8,96.64061181677471,13370217.96268144,13309517.315617416,5.299575935368012,30.395351182441896,30.33938047061693,1023.1524804817038,5.5938285391891696e-06,0.010854834590373775,62.14571963791565,10111836.389902895,0.060739450691315554
-2.399,1144336.435252339,703639.3593106763,96.8,96.6406116781063,13370212.663105505,13309511.993526183,5.299577588581361,30.395341630765195,30.339370887817168,1023.1523576417701,5.593827724309164e-06,0.010854834548022552,62.14573926686542,10111837.862943126,0.06073947716848649
-2.39875,1144336.435252339,703639.4070092392,96.8,96.6406115394377,13370207.363527916,13309506.671433287,5.299579241796671,30.395332079083246,30.339361305012133,1023.1522348018043,5.5938269094289254e-06,0.010854834505671321,62.1457588958384,10111839.335984211,0.06073950364568837
-2.3985,1144336.435252339,703639.4547078302,96.8,96.64061140076889,13370202.063948674,13309501.349338725,5.299580895013938,30.39532252739607,30.33935172220183,1023.1521119618069,5.593826094548454e-06,0.010854834463320074,62.14577852483457,10111840.809026143,0.06073953012292115
