x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.04328137227495511,1127853.7572210098,716571.8104714622,94.777,94.77179677674417,10362927.72399136,10361441.691287523,0.04462762459386016,25.19846590868932,25.196929563393283,952.9012528428141,5.135376793060362e-06,0.010181396388726898,10.522837001169984,4130457.3106899913,0.011042945918873484
-0.04303000826300054,1127853.7572210098,716571.810961565,94.777,94.77179677669696,10362927.679363735,10361441.646653926,0.044627624753903083,25.19846581529685,25.196929469991897,952.9012518449678,5.135376786243826e-06,0.010181396387498298,10.522837040176626,4130457.3161726296,0.011042945971371898
-0.04277864425104597,1127853.7572210098,716571.8114516677,94.777,94.77179677664975,10362927.63473611,10361441.602020321,0.044627624913945965,25.198465721904384,25.196929376590514,952.9012508471209,5.135376779427291e-06,0.010181396386269696,10.522837079183263,4130457.321655266,0.011042946023870315
-0.0425272802390914,1127853.7572210098,716571.8119417706,94.777,94.77179677660254,10362927.590108484,10361441.557386713,0.044627625073988854,25.198465628511915,25.19692928318913,952.9012498492741,5.135376772610756e-06,0.010181396385041093,10.522837118189903,4130457.3271379033,0.011042946076368732
-0.042275916227136834,1127853.7572210098,716571.8124318735,94.777,94.77179677655535,10362927.545480859,10361441.512753127,0.04462762523403172,25.198465535119468,25.196929189787777,952.9012488514276,5.135376765794224e-06,0.010181396383812494,10.52283715719653,4130457.332620538,0.011042946128867135
-0.04202455221518226,1127853.7572210098,716571.8129219763,94.777,94.77179677650815,10362927.500853233,10361441.468119523,0.044627625394074645,25.198465441727,25.196929096386395,952.9012478535811,5.135376758977688e-06,0.010181396382583894,10.522837196203172,4130457.338103176,0.01104294618136555
-0.041773188203227694,1127853.7572210098,716571.8134120794,94.777,94.77179677646096,10362927.456225608,10361441.423485931,0.04462762555411751,25.198465348334537,25.19692900298502,952.9012468557348,5.135376752161155e-06,0.010181396381355292,10.522837235209808,4130457.343585811,0.011042946233863959
-0.04152182419127312,1127853.7572210098,716571.8139021822,94.777,94.77179677641375,10362927.411597982,10361441.37885232,0.04462762571416042,25.19846525494206,25.19692890958363,952.9012458578881,5.135376745344619e-06,0.01018139638012669,10.522837274216451,4130457.349068449,0.011042946286362381
-0.041270460179318555,1127853.7572210098,716571.8143922852,94.777,94.77179677636656,10362927.366970357,10361441.33421872,0.044627625874203325,25.198465161549592,25.196928816182247,952.9012448600413,5.135376738528085e-06,0.010181396378898089,10.522837313223091,4130457.3545510853,0.011042946338860798
-0.04101909616736398,1127853.7572210098,716571.8148823881,94.777,94.77179677631936,10362927.322342731,10361441.289585128,0.044627626034246234,25.19846506815714,25.196928722780882,952.9012438621951,5.135376731711551e-06,0.01018139637766949,10.522837352229727,4130457.360033722,0.011042946391359207
-0.040767732155409415,1127853.7572210098,716571.8153724908,94.777,94.77179677627217,10362927.277715106,10361441.244951535,0.044627626194289116,25.198464974764676,25.19692862937951,952.9012428643485,5.135376724895019e-06,0.010181396376440888,10.522837391236363,4130457.365516357,0.011042946443857619
-0.04051636814345484,1127853.7572210098,716571.8158625936,94.777,94.77179677622496,10362927.23308748,10361441.200317929,0.044627626354332026,25.198464881372207,25.196928535978127,952.9012418665017,5.135376718078481e-06,0.010181396375212287,10.522837430243005,4130457.3709989972,0.011042946496356041
